"condition1","condition2","t_statistic","df","p_value","mean_cond1","mean_cond2","method"
"14F02","14G07",2.74869936897627,1.30234607038188,0.172954799367239,29888,7643,"Welch Two Sample t-test"
"14F02","14G08",0.226235514822147,1.28811001943732,0.851593921176468,29888,28016.5,"Welch Two Sample t-test"
"14F02","14G09",0.91116841771723,1.18312675638934,0.509777430449228,29888,20602.5,"Welch Two Sample t-test"
"14F02","14G10",7.66211962849514,1.79717069759756,0.0222550897564644,29888,2110,"Welch Two Sample t-test"
"14F02","14G11",8.01598432705551,1.44881027739237,0.0357052171019628,29888,3471.5,"Welch Two Sample t-test"
"14F02","14H02",7.31247446655805,1.03143236211585,0.0817646372064309,29888,8051.5,"Welch Two Sample t-test"
"14F02","14H03",0.956249162563249,1.10792520680997,0.501456541360161,29888,17383.5,"Welch Two Sample t-test"
"14F02","14H04",0.864669172072892,1.14683917610187,0.530641895247768,29888,20116.5,"Welch Two Sample t-test"
"14F02","14H05",-0.476414171201469,1.07079357766141,0.712713803632768,29888,37518,"Welch Two Sample t-test"
"14F02","14H06",5.42625900316431,1.45660768697025,0.061393576321064,29888,11972.5,"Welch Two Sample t-test"
"14F02","14H07",0.298455464379868,1.04728134324766,0.813612841101173,29888,24070.5,"Welch Two Sample t-test"
"14F02","14H08",-0.534296078467115,1.01231015063638,0.686735691271473,29888,50128.5,"Welch Two Sample t-test"
"14F02","14H09",9.80474488912038,1.02167833864314,0.0618397775112169,29888,679.5,"Welch Two Sample t-test"
"14F02","14H10",0.746058895204423,1.06234068330203,0.585912512646345,29888,17179.5,"Welch Two Sample t-test"
"14F02","14H11",0.133681580567706,1.03079923225241,0.91489774336816,29888,26672,"Welch Two Sample t-test"
"14F03","14F04",0.387949968956676,1.81502080907246,0.738772267210725,51310,43395,"Welch Two Sample t-test"
"14F03","14F05",2.21373198489179,1.56974965136055,0.191041803158411,51310,21119.5,"Welch Two Sample t-test"
"14F03","14F06",1.30593262732496,1.45659800968398,0.360371608840301,51310,33989,"Welch Two Sample t-test"
"14F03","14F07",2.5720998291434,1.57874647208165,0.1558808109713,51310,16151.5,"Welch Two Sample t-test"
"14F03","14F08",2.03206924676172,1.9513725478346,0.18237535638572,51310,14035,"Welch Two Sample t-test"
"14F03","14F09",0.0806291585401685,1.08310774287751,0.948001780045343,51310,50330.5,"Welch Two Sample t-test"
"14F03","14F10",2.12509470811738,1.02251483565462,0.275653356015953,51310,25873,"Welch Two Sample t-test"
"14F03","14F11",0.667032986401331,1.67459985014539,0.584726887577975,51310,36294.5,"Welch Two Sample t-test"
"14F03","14G02",2.34550288922122,1.00307857586675,0.255952814944527,51310,23370,"Welch Two Sample t-test"
"14F03","14G03",1.74882755161666,1.28240457828476,0.286967062841387,51310,29044,"Welch Two Sample t-test"
"14F03","14G04",0.398569958697964,1.54551795854536,0.738352732398002,51310,45907.5,"Welch Two Sample t-test"
"14F03","14G05",1.13749660159485,1.89802462385497,0.378588798824725,51310,29463.5,"Welch Two Sample t-test"
"14F03","14G06",0.620316430787022,1.50573991040344,0.615659968871289,51310,35331.5,"Welch Two Sample t-test"
"14F03","14G07",3.10016922507305,1.69003745897377,0.11093121068428,51310,7643,"Welch Two Sample t-test"
"14F03","14G08",1.64163399791751,1.71527000290104,0.262282690887978,51310,28016.5,"Welch Two Sample t-test"
"14F03","14G09",1.9957039203115,1.92537828965132,0.18900367069628,51310,20602.5,"Welch Two Sample t-test"
"14F03","14G10",4.07118901070596,1.06154349976034,0.142124299050478,51310,2110,"Welch Two Sample t-test"
"14F03","14G11",3.98983720283966,1.029366697361,0.15081511686042,51310,3471.5,"Welch Two Sample t-test"
"14F03","14H02",3.63248309403008,1.00194820364955,0.170638911295408,51310,8051.5,"Welch Two Sample t-test"
"14F03","14H03",1.94613884696781,1.99090787896554,0.191615366139673,51310,17383.5,"Welch Two Sample t-test"
"14F03","14H04",1.93226840449269,1.98487256583654,0.194009364833665,51310,20116.5,"Welch Two Sample t-test"
"14F03","14H05",0.698925124164472,1.86193776544517,0.561561044329809,51310,37518,"Welch Two Sample t-test"
"14F03","14H06",3.28037189880798,1.02993923869981,0.182547128027411,51310,11972.5,"Welch Two Sample t-test"
"14F03","14H07",1.20283984225991,1.66635498602088,0.372373416296945,51310,24070.5,"Welch Two Sample t-test"
"14F03","14H08",0.0298374765840013,1.19672749935812,0.980380125241082,51310,50128.5,"Welch Two Sample t-test"
"14F03","14H09",4.25216360941116,1.00134346782302,0.146789569082298,51310,679.5,"Welch Two Sample t-test"
"14F03","14H10",1.65935370216562,1.80335843648538,0.252157116383462,51310,17179.5,"Welch Two Sample t-test"
"14F03","14H11",0.923575581850907,1.46822377098122,0.481877940539763,51310,26672,"Welch Two Sample t-test"
"14F04","14F05",1.24743515649614,1.31456559526709,0.389915963683943,43395,21119.5,"Welch Two Sample t-test"
"14F04","14F06",0.535262675724737,1.24555308576075,0.672253783662388,43395,33989,"Welch Two Sample t-test"
"14F04","14F07",1.52360080512835,1.32032632909339,0.323929191351746,43395,16151.5,"Welch Two Sample t-test"
"14F04","14F08",1.35519484764058,1.94385718437123,0.311365185123749,43395,14035,"Welch Two Sample t-test"
"14F04","14F09",-0.414133503171562,1.0429398837344,0.747787398735062,43395,50330.5,"Welch Two Sample t-test"
"14F04","14F10",1.05439474973685,1.01161922123852,0.481554767299251,43395,25873,"Welch Two Sample t-test"
"14F04","14F11",0.280754556596301,1.9607528080237,0.80574265119485,43395,36294.5,"Welch Two Sample t-test"
"14F04","14G02",1.20802967588341,1.00158861429412,0.439954659939437,43395,23370,"Welch Two Sample t-test"
"14F04","14G03",0.835566981334769,1.14793596908206,0.541786041671451,43395,29044,"Welch Two Sample t-test"
"14F04","14G04",-0.14120213386961,1.29927446469745,0.906402423186064,43395,45907.5,"Welch Two Sample t-test"
"14F04","14G05",0.621951164058386,1.9823199852928,0.597919984866817,43395,29463.5,"Welch Two Sample t-test"
"14F04","14G06",0.285733120581606,1.82415887752785,0.80422125207036,43395,35331.5,"Welch Two Sample t-test"
"14F04","14G07",1.96427445395578,1.39622646636052,0.240439246566378,43395,7643,"Welch Two Sample t-test"
"14F04","14G08",0.841200418019809,1.41493736006731,0.518470793789714,43395,28016.5,"Welch Two Sample t-test"
"14F04","14G09",1.18550709313165,1.61838605339606,0.381056794171783,43395,20602.5,"Welch Two Sample t-test"
"14F04","14G10",2.47198364671045,1.03177987335496,0.238501707497862,43395,2110,"Welch Two Sample t-test"
"14F04","14G11",2.40030616650694,1.01515624718735,0.248307436408183,43395,3471.5,"Welch Two Sample t-test"
"14F04","14H02",2.1324454134245,1.00100531579331,0.2789582571653,43395,8051.5,"Welch Two Sample t-test"
"14F04","14H03",1.24460737092193,1.87589339787893,0.346347578670031,43395,17383.5,"Welch Two Sample t-test"
"14F04","14H04",1.17350643846741,1.72945173366732,0.377081158286421,43395,20116.5,"Welch Two Sample t-test"
"14F04","14H05",0.25716008965246,1.99472861896215,0.821150334073284,43395,37518,"Welch Two Sample t-test"
"14F04","14H06",1.88906504991635,1.01545183391597,0.307030949877681,43395,11972.5,"Welch Two Sample t-test"
"14F04","14H07",0.760474525248974,1.95622461772307,0.527931443883408,43395,24070.5,"Welch Two Sample t-test"
"14F04","14H08",-0.16326942640119,1.37124376168801,0.891046834565492,43395,50128.5,"Welch Two Sample t-test"
"14F04","14H09",2.57743504534063,1.00069325859616,0.235476179593129,43395,679.5,"Welch Two Sample t-test"
"14F04","14H10",1.11183608767777,1.99969916373215,0.381963597194322,43395,17179.5,"Welch Two Sample t-test"
"14F04","14H11",0.575447801586001,1.78197856665352,0.629233656558621,43395,26672,"Welch Two Sample t-test"
"14F05","14F06",-1.45213635128803,1.96762591236407,0.285522840328544,21119.5,33989,"Welch Two Sample t-test"
"14F05","14F07",0.525209880349196,1.99981690653691,0.651858140144314,21119.5,16151.5,"Welch Two Sample t-test"
"14F05","14F08",0.458155815478246,1.43254357035567,0.706685023973511,21119.5,14035,"Welch Two Sample t-test"
"14F05","14F09",-4.12255064241463,1.26156985028393,0.111006696820265,21119.5,50330.5,"Welch Two Sample t-test"
"14F05","14F10",-0.701596590752735,1.07190884463029,0.604022994578172,21119.5,25873,"Welch Two Sample t-test"
"14F05","14F11",-0.750018726783533,1.23922594089021,0.569599356089443,21119.5,36294.5,"Welch Two Sample t-test"
"14F05","14G02",-0.337261605613697,1.00984376784957,0.79249447873622,21119.5,23370,"Welch Two Sample t-test"
"14F05","14G03",-0.984958383828434,1.76027625724018,0.440322903436582,21119.5,29044,"Welch Two Sample t-test"
"14F05","14G04",-2.66741673912676,1.99863087262198,0.116576311173137,21119.5,45907.5,"Welch Two Sample t-test"
"14F05","14G05",-0.506404991477668,1.37578299074563,0.681755981413859,21119.5,29463.5,"Welch Two Sample t-test"
"14F05","14G06",-0.597303960023155,1.16860737341629,0.645156061257307,21119.5,35331.5,"Welch Two Sample t-test"
"14F05","14G07",1.34079624979355,1.97028315461409,0.313669153641608,21119.5,7643,"Welch Two Sample t-test"
"14F05","14G08",-0.676431889078338,1.95736427445534,0.569829137723813,21119.5,28016.5,"Welch Two Sample t-test"
"14F05","14G09",0.0437913543786719,1.76577860561895,0.969508954019542,21119.5,20602.5,"Welch Two Sample t-test"
"14F05","14G10",2.72475227187851,1.19508445432852,0.189844701752619,21119.5,2110,"Welch Two Sample t-test"
"14F05","14G11",2.59110046371908,1.0937158493187,0.216905226011858,21119.5,3471.5,"Welch Two Sample t-test"
"14F05","14H02",1.96014354745367,1.0062294764128,0.299129150527664,21119.5,8051.5,"Welch Two Sample t-test"
"14F05","14H03",0.259966868593549,1.50836043376343,0.825922866948047,21119.5,17383.5,"Welch Two Sample t-test"
"14F05","14H04",0.0785035096777262,1.65430733524315,0.945861526681169,21119.5,20116.5,"Welch Two Sample t-test"
"14F05","14H05",-0.959608361821567,1.3466492131175,0.477560099024395,21119.5,37518,"Welch Two Sample t-test"
"14F05","14H06",1.34238638585475,1.09553549039774,0.392942342686881,21119.5,11972.5,"Welch Two Sample t-test"
"14F05","14H07",-0.144777198181555,1.23540496127954,0.904861621847252,21119.5,24070.5,"Welch Two Sample t-test"
"14F05","14H08",-0.756454639874589,1.0620711041224,0.581623738723393,21119.5,50128.5,"Welch Two Sample t-test"
"14F05","14H09",3.06739030107625,1.00429582376333,0.199769109729298,21119.5,679.5,"Welch Two Sample t-test"
"14F05","14H10",0.218319292151777,1.30731601098762,0.856288888565558,21119.5,17179.5,"Welch Two Sample t-test"
"14F05","14H11",-0.224030158682756,1.15454493033571,0.855783210165397,21119.5,26672,"Welch Two Sample t-test"
"14F06","14F07",2.00182261473505,1.96279891541869,0.185665168557886,33989,16151.5,"Welch Two Sample t-test"
"14F06","14F08",1.31850517200247,1.34095391411418,0.36853539142312,33989,14035,"Welch Two Sample t-test"
"14F06","14F09",-2.57957124407112,1.33461442256794,0.181994454203963,33989,50330.5,"Welch Two Sample t-test"
"14F06","14F10",1.35588373934715,1.09298964662465,0.390177007340021,33989,25873,"Welch Two Sample t-test"
"14F06","14F11",-0.11537707551732,1.1859196710518,0.924537547708974,33989,36294.5,"Welch Two Sample t-test"
"14F06","14G02",1.80914998825233,1.01274048426558,0.319085417292206,33989,23370,"Welch Two Sample t-test"
"14F06","14G03",0.668881391290177,1.87992885614098,0.576242681390332,33989,29044,"Welch Two Sample t-test"
"14F06","14G04",-1.36460791483817,1.97922944802541,0.306814209012304,33989,45907.5,"Welch Two Sample t-test"
"14F06","14G05",0.279899271537424,1.29469172853587,0.817639985806744,33989,29463.5,"Welch Two Sample t-test"
"14F06","14G06",-0.0569316258413117,1.13064708329176,0.962959836431665,33989,35331.5,"Welch Two Sample t-test"
"14F06","14G07",2.76256782264756,1.88483337899039,0.117148199125304,33989,7643,"Welch Two Sample t-test"
"14F06","14G08",0.616388076877155,1.86341787150428,0.604436333491384,33989,28016.5,"Welch Two Sample t-test"
"14F06","14G09",1.17721814075153,1.63751129495268,0.382207131304593,33989,20602.5,"Welch Two Sample t-test"
"14F06","14G10",5.13123142677692,1.25086867761826,0.0863620245135445,33989,2110,"Welch Two Sample t-test"
"14F06","14G11",5.06414212502744,1.12111556118185,0.104515934275186,33989,3471.5,"Welch Two Sample t-test"
"14F06","14H02",4.42409419666088,1.00806269771097,0.140013970041646,33989,8051.5,"Welch Two Sample t-test"
"14F06","14H03",1.18473994018553,1.40407892945192,0.398814827021765,33989,17383.5,"Welch Two Sample t-test"
"14F06","14H04",1.12092407644754,1.5316517423332,0.407699898441987,33989,20116.5,"Welch Two Sample t-test"
"14F06","14H05",-0.210167404518763,1.27121863305981,0.862162733630036,33989,37518,"Welch Two Sample t-test"
"14F06","14H06",3.65142732879327,1.12346001270063,0.14825169544322,33989,11972.5,"Welch Two Sample t-test"
"14F06","14H07",0.492614855773398,1.18291550180332,0.698064017802593,33989,24070.5,"Welch Two Sample t-test"
"14F06","14H08",-0.422311534660768,1.0479762824099,0.743046924840646,33989,50128.5,"Welch Two Sample t-test"
"14F06","14H09",5.68506162030495,1.00556002545281,0.109886990248222,33989,679.5,"Welch Two Sample t-test"
"14F06","14H10",0.946180249786079,1.2397781943076,0.491725353223748,33989,17179.5,"Welch Two Sample t-test"
"14F06","14H11",0.297674716099075,1.11969496081132,0.811629802570239,33989,26672,"Welch Two Sample t-test"
"14F07","14F08",0.136630028594989,1.44005644266971,0.907927690202066,16151.5,14035,"Welch Two Sample t-test"
"14F07","14F09",-4.78307649397899,1.25677951390623,0.0933189648028271,16151.5,50330.5,"Welch Two Sample t-test"
"14F07","14F10",-1.42165653599785,1.07054920479945,0.378880730516127,16151.5,25873,"Welch Two Sample t-test"
"14F07","14F11",-0.994520878084743,1.24371015946038,0.474358181391883,16151.5,36294.5,"Welch Two Sample t-test"
"14F07","14G02",-1.07151772381809,1.00965718297061,0.47668688568541,16151.5,23370,"Welch Two Sample t-test"
"14F07","14G03",-1.59195202009946,1.75080442024657,0.269347934551252,16151.5,29044,"Welch Two Sample t-test"
"14F07","14G04",-3.18626427804859,1.99744961568577,0.0861279210260314,16151.5,45907.5,"Welch Two Sample t-test"
"14F07","14G05",-0.806646596157673,1.38249688099753,0.535150957756287,16151.5,29463.5,"Welch Two Sample t-test"
"14F07","14G06",-0.805490956093111,1.1718171777701,0.551657152507066,16151.5,35331.5,"Welch Two Sample t-test"
"14F07","14G07",0.842958570345035,1.97461815270168,0.488975895711877,16151.5,7643,"Welch Two Sample t-test"
"14F07","14G08",-1.15891262437295,1.96250957067154,0.368099962176279,16151.5,28016.5,"Welch Two Sample t-test"
"14F07","14G09",-0.375859658031001,1.77517764553169,0.747117905703539,16151.5,20602.5,"Welch Two Sample t-test"
"14F07","14G10",1.99518671166395,1.19145559630256,0.263235178529793,16151.5,2110,"Welch Two Sample t-test"
"14F07","14G11",1.8447480865547,1.09194701520978,0.299902284252767,16151.5,3471.5,"Welch Two Sample t-test"
"14F07","14H02",1.2034301910011,1.00611139572146,0.440462421077724,16151.5,8051.5,"Welch Two Sample t-test"
"14F07","14H03",-0.0855506971557131,1.51678296517072,0.941724622322373,16151.5,17383.5,"Welch Two Sample t-test"
"14F07","14H04",-0.309524799330381,1.66379297823007,0.791287624145474,16151.5,20116.5,"Welch Two Sample t-test"
"14F07","14H05",-1.24849730416051,1.35292018773655,0.38569267511856,16151.5,37518,"Welch Two Sample t-test"
"14F07","14H06",0.607720279217253,1.09373261600457,0.645174420143352,16151.5,11972.5,"Welch Two Sample t-test"
"14F07","14H07",-0.388109524477877,1.23982192143034,0.754022504497837,16151.5,24070.5,"Welch Two Sample t-test"
"14F07","14H08",-0.885745157259918,1.0632680475123,0.531315120561662,16151.5,50128.5,"Welch Two Sample t-test"
"14F07","14H09",2.29978786779625,1.00421439495256,0.260281088822909,16151.5,679.5,"Welch Two Sample t-test"
"14F07","14H10",-0.0568877759521916,1.3129584471821,0.962042833967217,16151.5,17179.5,"Welch Two Sample t-test"
"14F07","14H11",-0.424181641998086,1.15749409808374,0.736754823726637,16151.5,26672,"Welch Two Sample t-test"
"14F08","14F09",-2.5620288039484,1.06049565153056,0.225287442969746,14035,50330.5,"Welch Two Sample t-test"
"14F08","14F10",-0.844724934072306,1.01637658781013,0.551614639832071,14035,25873,"Welch Two Sample t-test"
"14F08","14F11",-0.940756358158824,1.83068750082751,0.453899407710844,14035,36294.5,"Welch Two Sample t-test"
"14F08","14G02",-0.668465917500156,1.0022391286943,0.624671406528324,14035,23370,"Welch Two Sample t-test"
"14F08","14G03",-1.02308387834226,1.20738800073987,0.468333659696656,14035,29044,"Welch Two Sample t-test"
"14F08","14G04",-2.07101174719239,1.41249647893613,0.224520803402151,14035,45907.5,"Welch Two Sample t-test"
"14F08","14G05",-0.751067113070899,1.98829103844196,0.531358695666548,14035,29463.5,"Welch Two Sample t-test"
"14F08","14G06",-0.795541353464424,1.65528524446054,0.524290176350414,14035,35331.5,"Welch Two Sample t-test"
"14F08","14G07",0.403047144171926,1.53680117845727,0.735884226770847,14035,7643,"Welch Two Sample t-test"
"14F08","14G08",-0.876500730412212,1.55994586704539,0.494698992304371,14035,28016.5,"Welch Two Sample t-test"
"14F08","14G09",-0.38574328253571,1.7883322579775,0.740676113595662,14035,20602.5,"Welch Two Sample t-test"
"14F08","14G10",0.844997451372926,1.04478213726827,0.548410760243687,14035,2110,"Welch Two Sample t-test"
"14F08","14G11",0.752850112244569,1.02136131238281,0.587028898576309,14035,3471.5,"Welch Two Sample t-test"
"14F08","14H02",0.428557820582862,1.00141697848752,0.742165576065492,14035,8051.5,"Welch Two Sample t-test"
"14F08","14H03",-0.17721737211093,1.98348270277868,0.875781084377129,14035,17383.5,"Welch Two Sample t-test"
"14F08","14H04",-0.343347763966717,1.8895011998526,0.765749513069296,14035,20116.5,"Welch Two Sample t-test"
"14F08","14H05",-1.11632354612709,1.97180185062337,0.381820205192282,14035,37518,"Welch Two Sample t-test"
"14F08","14H06",0.146977169811322,1.02177786561815,0.906705010235349,14035,11972.5,"Welch Two Sample t-test"
"14F08","14H07",-0.421839425821722,1.82297983695131,0.717628887420105,14035,24070.5,"Welch Two Sample t-test"
"14F08","14H08",-0.896444158298301,1.26814798709731,0.507629837482603,14035,50128.5,"Welch Two Sample t-test"
"14F08","14H09",0.956669674809114,1.00097713837982,0.513971079033582,14035,679.5,"Welch Two Sample t-test"
"14F08","14H10",-0.144100420732862,1.93598925121744,0.899015600659314,14035,17179.5,"Welch Two Sample t-test"
"14F08","14H11",-0.456961674989988,1.61204842352776,0.701737278970601,14035,26672,"Welch Two Sample t-test"
"14F09","14F10",8.93491726422378,1.50407698836098,0.0277600939496353,50330.5,25873,"Welch Two Sample t-test"
"14F09","14F11",0.728756071803239,1.03230208839087,0.595961590006148,50330.5,36294.5,"Welch Two Sample t-test"
"14F09","14G02",10.9019656961493,1.07385740863493,0.0495804289613889,50330.5,23370,"Welch Two Sample t-test"
"14F09","14G03",4.14925176850597,1.53312787128327,0.0824879947026626,50330.5,29044,"Welch Two Sample t-test"
"14F09","14G04",0.638762118188184,1.27510137944126,0.618360059515556,50330.5,45907.5,"Welch Two Sample t-test"
"14F09","14G05",1.36681424737892,1.05188514599368,0.393831152121564,50330.5,29463.5,"Welch Two Sample t-test"
"14F09","14G06",0.652918915816217,1.02260088522418,0.629801061055485,50330.5,35331.5,"Welch Two Sample t-test"
"14F09","14G07",5.39468978983437,1.20574540467661,0.0865105958893018,50330.5,7643,"Welch Two Sample t-test"
"14F09","14G08",2.75607395528712,1.19581840012252,0.187403897588608,50330.5,28016.5,"Welch Two Sample t-test"
"14F09","14G09",2.95848798521413,1.1235903158942,0.184897297330288,50330.5,20602.5,"Welch Two Sample t-test"
"14F09","14G10",15.0530873210194,1.95629947005654,0.00479971494709493,50330.5,2110,"Welch Two Sample t-test"
"14F09","14G11",16.5895501525825,1.62752703378383,0.00827805635240818,50330.5,3471.5,"Welch Two Sample t-test"
"14F09","14H02",17.2093156442793,1.04677713848745,0.0326597469761422,50330.5,8051.5,"Welch Two Sample t-test"
"14F09","14H03",2.54103878716959,1.07261600596705,0.224866182883394,50330.5,17383.5,"Welch Two Sample t-test"
"14F09","14H04",2.70428845807712,1.09893464492938,0.206989114614352,50330.5,20116.5,"Welch Two Sample t-test"
"14F09","14H05",0.804539729043633,1.0475889194872,0.563679848050208,50330.5,37518,"Welch Two Sample t-test"
"14F09","14H06",13.5455213838982,1.63698924794409,0.0112684849526993,50330.5,11972.5,"Welch Two Sample t-test"
"14F09","14H07",1.35235639428973,1.03177137449979,0.400235529959969,50330.5,24070.5,"Welch Two Sample t-test"
"14F09","14H08",0.0053376317093981,1.00826961534192,0.996596595706978,50330.5,50128.5,"Welch Two Sample t-test"
"14F09","14H09",20.2821350173156,1.03226643869065,0.0286465337226311,50330.5,679.5,"Welch Two Sample t-test"
"14F09","14H10",1.95588281974241,1.04190021995728,0.293053005404957,50330.5,17179.5,"Welch Two Sample t-test"
"14F09","14H11",0.985885955719022,1.02069232717146,0.501856232241009,50330.5,26672,"Welch Two Sample t-test"
"14F10","14F11",-0.544254851049366,1.00873908829564,0.682062714345946,25873,36294.5,"Welch Two Sample t-test"
"14F10","14G02",1.85879308641332,1.26841957873731,0.271502247230321,25873,23370,"Welch Two Sample t-test"
"14F10","14G03",-0.675805631347942,1.15527808722734,0.608893862161286,25873,29044,"Welch Two Sample t-test"
"14F10","14G04",-3.03261086228326,1.07576334486959,0.188440824083406,25873,45907.5,"Welch Two Sample t-test"
"14F10","14G05",-0.237383345091264,1.01404250865627,0.851206968832777,25873,29463.5,"Welch Two Sample t-test"
"14F10","14G06",-0.413425097310979,1.00611374537098,0.750099247191009,25873,35331.5,"Welch Two Sample t-test"
"14F10","14G07",2.38732166806137,1.056206687293,0.241755614017041,25873,7643,"Welch Two Sample t-test"
"14F10","14G08",-0.273891701996796,1.05344387618054,0.828018492651285,25873,28016.5,"Welch Two Sample t-test"
"14F10","14G09",0.536057967681021,1.03354753997573,0.684389308498518,25873,20602.5,"Welch Two Sample t-test"
"14F10","14G10",9.73444724193131,1.64490198135398,0.0189913667057439,25873,2110,"Welch Two Sample t-test"
"14F10","14G11",11.6839801439319,1.96569208588658,0.00771304650269738,25873,3471.5,"Welch Two Sample t-test"
"14F10","14H02",13.536994856456,1.17175212478766,0.0312907532595412,25873,8051.5,"Welch Two Sample t-test"
"14F10","14H03",0.663295626467311,1.01966502504966,0.625414590721945,25873,17383.5,"Welch Two Sample t-test"
"14F10","14H04",0.524348174188861,1.02682053335809,0.690713610895108,25873,20116.5,"Welch Two Sample t-test"
"14F10","14H05",-0.737511030096267,1.01287847435273,0.594178321071112,25873,37518,"Welch Two Sample t-test"
"14F10","14H06",7.21040691945732,1.96069325060351,0.0197223327486846,25873,11972.5,"Welch Two Sample t-test"
"14F10","14H07",0.093360621272266,1.00859543984704,0.94063807284944,25873,24070.5,"Welch Two Sample t-test"
"14F10","14H08",-0.641890241713947,1.00223677693835,0.636517369987043,25873,50128.5,"Welch Two Sample t-test"
"14F10","14H09",19.3776590850929,1.11890235051167,0.0237136266674666,25873,679.5,"Welch Two Sample t-test"
"14F10","14H10",0.516794091725458,1.01133766372971,0.695562843998391,25873,17179.5,"Welch Two Sample t-test"
"14F10","14H11",-0.0334206358731298,1.00559735582566,0.978708757632314,25873,26672,"Welch Two Sample t-test"
"14F11","14G02",0.676243222205083,1.00119481681104,0.621354553763526,36294.5,23370,"Welch Two Sample t-test"
"14F11","14G03",0.369289703523229,1.11153097344207,0.769857426395045,36294.5,29044,"Welch Two Sample t-test"
"14F11","14G04",-0.476436047780622,1.22735090895996,0.704665741475794,36294.5,45907.5,"Welch Two Sample t-test"
"14F11","14G05",0.280695810729061,1.89717370868655,0.806571686229711,36294.5,29463.5,"Welch Two Sample t-test"
"14F11","14G06",0.0323364930150314,1.93940386764828,0.97722155937576,36294.5,35331.5,"Welch Two Sample t-test"
"14F11","14G07",1.39510631737234,1.30339952201227,0.354041710742423,36294.5,7643,"Welch Two Sample t-test"
"14F11","14G08",0.401678671928305,1.31831119827554,0.743332532263762,36294.5,28016.5,"Welch Two Sample t-test"
"14F11","14G09",0.731539439083672,1.48777758575326,0.562207512838325,36294.5,20602.5,"Welch Two Sample t-test"
"14F11","14G10",1.77855663766176,1.02390465842932,0.321682287827236,36294.5,2110,"Welch Two Sample t-test"
"14F11","14G11",1.71302193700732,1.011399485549,0.334301028092112,36294.5,3471.5,"Welch Two Sample t-test"
"14F11","14H02",1.47790871195694,1.00075611054071,0.378575409034927,36294.5,8051.5,"Welch Two Sample t-test"
"14F11","14H03",0.82355986483525,1.74217692091951,0.50758914027649,36294.5,17383.5,"Welch Two Sample t-test"
"14F11","14H04",0.735372545592738,1.58904819532661,0.555215879360546,36294.5,20116.5,"Welch Two Sample t-test"
"14F11","14H05",-0.0494257928410921,1.92925481503256,0.965217196691191,36294.5,37518,"Welch Two Sample t-test"
"14F11","14H06",1.26928729331735,1.01162181695222,0.422984220679106,36294.5,11972.5,"Welch Two Sample t-test"
"14F11","14H07",0.450515953772804,1.9998626557046,0.696469323096353,36294.5,24070.5,"Welch Two Sample t-test"
"14F11","14H08",-0.326855278558857,1.48042088685276,0.784008298167173,36294.5,50128.5,"Welch Two Sample t-test"
"14F11","14H09",1.86378239955831,1.00052140840253,0.313406411331697,36294.5,679.5,"Welch Two Sample t-test"
"14F11","14H10",0.751812349120647,1.96704352532642,0.531733234651323,36294.5,17179.5,"Welch Two Sample t-test"
"14F11","14H11",0.314684987967557,1.90834953429544,0.784054082366892,36294.5,26672,"Welch Two Sample t-test"
"14G02","14G03",-1.24893625111501,1.02135647370631,0.42652662342201,23370,29044,"Welch Two Sample t-test"
"14G02","14G04",-3.46661734010184,1.01037287358156,0.176753659163156,23370,45907.5,"Welch Two Sample t-test"
"14G02","14G05",-0.404085405766381,1.00191996261134,0.755421960141242,23370,29463.5,"Welch Two Sample t-test"
"14G02","14G06",-0.52351877864767,1.00083586932852,0.692909421652917,23370,35331.5,"Welch Two Sample t-test"
"14G02","14G07",2.0842981717123,1.00769045508503,0.283289833833418,23370,7643,"Welch Two Sample t-test"
"14G02","14G08",-0.600508763051569,1.00731189001531,0.65513214790245,23370,28016.5,"Welch Two Sample t-test"
"14G02","14G09",0.28350661261419,1.00458783402779,0.823963911962355,23370,20602.5,"Welch Two Sample t-test"
"14G02","14G10",9.93196645002766,1.09970192831185,0.051930433225867,23370,2110,"Welch Two Sample t-test"
"14G02","14G11",13.123834588494,1.20734203456792,0.0299257331536423,23370,3471.5,"Welch Two Sample t-test"
"14G02","14H02",25.670214156358,1.90373416447357,0.00194659755633616,23370,8051.5,"Welch Two Sample t-test"
"14G02","14H03",0.469711449842365,1.00268882645196,0.720277950628801,23370,17383.5,"Welch Two Sample t-test"
"14G02","14H04",0.298062539694473,1.00366750852676,0.815445708462922,23370,20116.5,"Welch Two Sample t-test"
"14G02","14H05",-0.898518086757995,1.00176079643165,0.533784843619221,23370,37518,"Welch Two Sample t-test"
"14G02","14H06",7.4516048457215,1.20345899466383,0.0593024903648219,23370,11972.5,"Welch Two Sample t-test"
"14G02","14H07",-0.0363496554890568,1.00117517633487,0.976864022854093,23370,24070.5,"Welch Two Sample t-test"
"14G02","14H08",-0.708470588668826,1.00030580900485,0.607565657611978,23370,50128.5,"Welch Two Sample t-test"
"14G02","14H09",40.5406518757261,1.73316185843587,0.00138835450232003,23370,679.5,"Welch Two Sample t-test"
"14G02","14H10",0.368899364702154,1.00155011646046,0.77493718468282,23370,17179.5,"Welch Two Sample t-test"
"14G02","14H11",-0.138283004639122,1.00076526757824,0.912507954539441,23370,26672,"Welch Two Sample t-test"
"14G03","14G04",-2.13359316808787,1.78594232591072,0.181529302130778,29044,45907.5,"Welch Two Sample t-test"
